,dv,dph,dpg,dqg,dpl,dql
PM,0.08940336180396088,0.008089305904864022,0.22838957067271515,0.046511394794980496,11.652561578015618,4.692998118537753
REBF,0.09128902310318257,0.5131636522783749,0.24528024236441542,0.049827823983982715,11.984967609775298,4.827632385401923
Meta,0.0,0.0,0.0,0.0,0.0,0.0
