,$P_{loss}$,$t[s]$,Inf1,Inf2,$\Pi |x|$
PM,0.030510384299873294,17525.765,5.490698260802896e-10,6.867844944056776e-10,2.0163815794675364e-16
REBF,0.032279800993911596,21601.72600007057,1.314526892661424e-06,0.017688487435863615,1.6213600748221733e-05
Meta,0.050342746096331714,231.9326964,3.038545986862709e-07,3.0084216386663895e-07,1.06734150067879e-12
