,dv,dph,dpg,dqg,dpl,dql
PM,0.0,0.0,0.0,0.0,0.0,0.0
REBF,0.16843344664714754,0.17509328760096646,0.5696590373990573,0.2921248927309792,112.27353967986053,0.2921254222390027
Meta,0.36340785661251856,0.17959359737511185,1.9956254458874334,1.1599937599205619,299.16278027818174,1.1599945160825589
