,CB,SOC0,ZB,PB,SOC
0,11.944625,0.07944709475794792,90,0.9297277244030048,0.0
1,0.0,0.0,8,-1.895828406832197,0.1528680020702218
2,0.0,0.0,11,-2.136186153321423,0.324345198109179
3,0.0,0.0,11,-2.745097275725201,0.5422601521492356
4,0.0,0.0,21,-1.642603909978705,0.6753458438919087
5,0.0,0.0,11,-3.125372336921092,0.9217683292789233
6,0.0,0.0,35,-0.9527306920962765,1.0
7,0.0,0.0,119,0.8310651212950256,0.9291453655374068
8,0.0,0.0,46,1.302589091409325,0.8168464195956443
9,0.0,0.0,24,-1.118808481455549,0.9084154177655889
10,0.0,0.0,42,-0.6624325425032805,0.9631256099652973
11,0.0,0.0,34,-0.444511559393981,1.0
12,0.0,0.0,85,1.838244630115314,0.8393700992373679
13,0.0,0.0,58,2.161380974808876,0.6488683698713551
14,0.0,0.0,72,2.291297918999934,0.4461913016704108
15,0.0,0.0,12,-1.955256597782532,0.6036754763065826
16,0.0,0.0,3,-2.64964693043065,0.8143763209531221
17,0.0,0.0,35,-0.9795012717927987,0.8947636786149459
18,0.0,0.0,8,-1.290101042553621,1.0
19,0.0,0.0,79,3.106648936623426,0.7184622585428982
20,0.0,0.0,85,3.066799812159989,0.4408864314010121
21,0.0,0.0,27,-1.680117930316154,0.5769144169792337
22,0.0,0.0,79,3.188931156849324,0.2871573430835122
23,0.0,0.0,93,2.344697125019487,0.07944709475794791
