,$P_{loss}$,$t[s]$,Inf1,Inf2,$\Pi |x|$
PM,43049.44849563667,2881.078,73963.06750850141,73963.06750850144,6.785040392633423e+17
REBF,11.802746618624552,21600.89199995995,1.3709411508451618e-05,1.3813168390962305e-05,4.827995849838594e-05
Meta,12.03440398367626,281.3378176,2.6454356033523384e-07,1.6475972563575186e-07,1.4757097773574192e-10
