,$P_{loss}$,$t[s]$,Inf1,Inf2,$\Pi |x|$
PM,9.51842341822703,21604.375,1.3918659599462205e-06,1.3985215042368238e-06,4.002886622864835e-07
REBF,9.296865626973696,21604.07299995422,8.593083720655056e-06,0.13705454411493637,0.236545490135845
Meta,11.899000810618944,184.2452899,2.535341922938871e-07,1.5821763840684954e-07,8.794240209100236e-11
