v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,ph1,ph2,ph3,ph4,ph5,ph6,ph7,ph8,ph9,ph10,ph11,ph12,ph13,ph14,ph15,ph16,ph17,ph18,ph19,ph20,ph21,ph22,ph23,ph24,ph25,ph26,ph27,ph28,ph29,ph30,ph31,ph32,ph33,ph34,ph35,ph36,ph37,ph38,ph39,ph40,ph41,ph42,ph43,pl,ql,pg,qg,t
1,0.998965838548986,0.998736998393711,0.998635425479157,0.998466366131281,0.998361799539359,0.998217128927611,0.998209614167003,0.998205414492576,0.998011045283486,0.998065040543155,0.997977660764384,0.997950428575306,0.997914429947021,0.997858798822479,0.997846883991298,0.997837743664257,0.997833408206465,0.997827650334323,0.997826005198584,0.9978450465959,0.997749156538945,0.997795840696452,0.997789475810121,0.997787795848702,0.997800734597566,0.997812142542149,0.9977771148634,0.997761786242288,0.997761472878891,0.997757893901317,0.997756340826771,0.997810589552038,0.997840643453549,0.997855720702642,0.997853918627841,0.997858975910124,0.997867493415812,0.997889150524992,0.997903979325292,0.997949985134793,0.997946368163201,0.997980122660284,0,-0.000159669477442371,-0.000195045802206386,-0.000210752934682872,-0.000236902894419446,-0.000253081549094553,-0.000275470579050851,-0.000276634125801855,-0.000277284387765878,-0.000307374188224238,-0.000299013992489097,-0.000312543620594524,-0.000316760613975737,-0.000322335402085053,-0.000330951196952325,-0.00033279660770839,-0.000334212315681923,-0.000334883822983258,-0.000335775685892689,-0.000336030510103585,-0.000333081206599293,-0.000347934099407919,-0.000340702704370878,-0.000341688615957144,-0.000341948840379633,-0.000339944699280483,-0.000338177706590792,-0.000343603319092238,-0.000345977766937534,-0.000346026308739236,-0.000346580712616378,-0.000346821293776321,-0.000338418261592217,-0.000333763278690725,-0.000331428116851126,-0.000331707242372188,-0.000330923915987815,-0.000329604721698959,-0.000326250538511201,-0.000323953979330065,-0.000316829347586962,-0.000317389531713059,-0.000312162434731931,0.00158675205185954,0.00104123529794053,0.829630969482537,0.378176580562865,0.0238922
1,0.999242621968033,0.9990752987894,0.999001155373041,0.998877965421549,0.998801802461393,0.998696623519839,0.998691177231337,0.998688130877738,0.998546753069318,0.998586022704018,0.998522484688756,0.998502685756719,0.998476502362711,0.998436018372189,0.998427345099929,0.998420690991596,0.998417533484527,0.99841335474789,0.998412157905086,0.998426008380493,0.998356167734392,0.998390129928862,0.998385478279311,0.998384246904581,0.998393641431243,0.998401959908117,0.998376458962777,0.998365275214067,0.998365038081571,0.998362443573345,0.99836131372677,0.998400830106261,0.998422729801996,0.998433719401207,0.998432414251945,0.998436078715952,0.998442273509865,0.998458017358964,0.998468814776526,0.998502309923313,0.998499678475352,0.998524250208567,0,-0.000116969614549545,-0.000142834844290695,-0.000154298776624852,-0.000173349793379368,-0.000185130525301526,-0.00020140225434666,-0.000202245125110241,-0.000202716583736161,-0.00022459347787731,-0.000218516167594451,-0.000228349448383107,-0.000231413806983558,-0.000235466463488166,-0.000241732929702065,-0.000243075516818572,-0.000244105557313715,-0.000244594335207367,-0.000245241220140233,-0.000245426497019493,-0.000243282444356493,-0.000254094077143977,-0.000248836449920256,-0.000249556557228504,-0.000249747182964319,-0.000248292873384724,-0.000247005159017692,-0.000250952815015145,-0.000252684171695664,-0.000252720882686392,-0.000253122543843398,-0.00025329745831145,-0.000247180059640019,-0.000243790007155684,-0.000242088891180523,-0.000242290930286302,-0.000241723666753149,-0.000240764752078046,-0.000238327745369781,-0.000236656442796323,-0.000231472011252603,-0.000231879335440612,-0.000228076216677447,0.000846889388059324,0.000555733407283654,0.607618145660012,0.276911612503227,0
1,0.999380530391079,0.999243849068932,0.999183364124238,0.999083007412966,0.999020990708777,0.998935473955319,0.998931095910506,0.998928635956115,0.99881349715195,0.998845464348628,0.998793760744033,0.998777651579433,0.998756312878092,0.99872325248647,0.998716162520362,0.998710725896343,0.998708142711325,0.998704756777861,0.998703774525141,0.998715065467628,0.998657754927459,0.998685627528453,0.998681802657624,0.998680783146913,0.998688465742594,0.99869529508228,0.998674379019918,0.998665177462149,0.998664976299129,0.998662853546259,0.998661926285925,0.998694367852067,0.998712345313715,0.998721375139514,0.998720329251361,0.998723273048308,0.998728322038551,0.998741129846922,0.998749929126043,0.998777249083636,0.998775089410784,0.998795156439169,0,-9.56848400499177e-05,-0.000116812867614872,-0.000126164320461155,-0.000141682639137764,-0.000151273918724361,-0.000164501519082562,-0.00016517890600114,-0.000165559521101798,-0.000183372337371976,-0.000178426313564667,-0.000186426144175611,-0.000188918785766765,-0.000192220715957472,-0.000197336695081489,-0.00019843388385335,-0.000199275221864728,-0.000199674981565185,-0.000200198984972527,-0.000200350997934313,-0.000198603661271262,-0.000207472995501458,-0.000203159363851612,-0.000203751305903296,-0.000203909087055424,-0.000202720137115158,-0.000201663248421784,-0.000204900201682954,-0.00020632427095414,-0.000206355404081205,-0.000206683933168411,-0.000206827441555993,-0.000201806747486175,-0.000199024646776271,-0.000197627279650015,-0.000197789138107632,-0.000197333565796118,-0.0001965522322766,-0.00019457024526731,-0.000193208598444882,-0.000188981090291423,-0.000189315295966982,-0.000186210198873537,0.000564609856397169,0.000370500048417988,0.496991171578088,0.226469540696087,0
1,0.999446493882447,0.999324464516807,0.999270508558065,0.999181062988543,0.999125811169231,0.999049694014686,0.999045841703279,0.999043669009235,0.998941014107643,0.99896950275159,0.99892344167892,0.998909091232357,0.998890052162246,0.998860496983226,0.998854151965159,0.998849289351055,0.998846975686884,0.998843970427487,0.998843087481479,0.998853165824331,0.998801674691859,0.998826729229081,0.998823288856121,0.998822365618115,0.998829248421242,0.998835385569753,0.998816600349644,0.998808313284646,0.998808127972776,0.998806224327514,0.998805390817576,0.998834552084151,0.998850708789967,0.998858830200462,0.998857912283225,0.99886050122034,0.998865005948803,0.998876412639341,0.998884260838556,0.998908651082816,0.998906709740036,0.998924650019419,0,-8.550183387082e-05,-0.000104364757218347,-0.000112706506076425,-0.000126536933988751,-0.00013508140832484,-0.000146854116922085,-0.000147450092396323,-0.000147786222687311,-0.000163666049164876,-0.000159258733536881,-0.000166384700754316,-0.000168604936489133,-0.000171550654001713,-0.000176123616390538,-0.000177105390533284,-0.000177857796288414,-0.000178215797648401,-0.000178680823726058,-0.000178817448984196,-0.000177257982390866,-0.000185225600991996,-0.00018134864738505,-0.000181881009222077,-0.000182023870953564,-0.000180958844080285,-0.000180009207676453,-0.00018291598896232,-0.000184198345370398,-0.00018422702117373,-0.000184521597738025,-0.000184650578233935,-0.000180138180641188,-0.000177638191642406,-0.000176381569261596,-0.00017652360378304,-0.00017612300346764,-0.0001754259877394,-0.000173661054339036,-0.000172446740194983,-0.000168673055055702,-0.00016897343500902,-0.000166197765385073,0.000449884877127715,0.000295216895118466,0.444074841593533,0.202345600331569,0
1,0.999469797804233,0.999352951526394,0.999301308283196,0.999215733036481,0.999162900492242,0.999090150064023,0.999086535411359,0.999084492564668,0.998986106984907,0.999013392293808,0.998969301420553,0.998955562165729,0.998937293126663,0.998908854996605,0.99890273760487,0.998898054232395,0.998895820047542,0.998892954752415,0.998892096752631,0.998901779325491,0.99885181464116,0.998876161274767,0.99887282262844,0.998871916502008,0.998878570400585,0.998884525129231,0.998866304603373,0.998858234211532,0.998858049181709,0.998856204276535,0.998855394316893,0.998883715192554,0.998899398738528,0.998907286088849,0.99890642601968,0.998908854551691,0.998913174497239,0.998924086120043,0.998931608221206,0.998955024705912,0.998953138207783,0.998970405250856,0,-8.19039579386031e-05,-9.99656112780927e-05,-0.000107949711679648,-0.000121181456105481,-0.00012935159955818,-0.000140603251863311,-0.000141162437504517,-0.000141478466670003,-0.000156697300970999,-0.000152476318384295,-0.000159297198894661,-0.000161422780489742,-0.000164249232062208,-0.000168649152967522,-0.000169595660948126,-0.000170320297285209,-0.000170665983851858,-0.00017110933054313,-0.000171242089163073,-0.000169743934414191,-0.000177474975714926,-0.000173707749929936,-0.000174224345145386,-0.000174364552122099,-0.000173334995804406,-0.000172413631044466,-0.000175232894778639,-0.000176481660687386,-0.000176510291414798,-0.000176795764072464,-0.000176921094034757,-0.000172538953900051,-0.000170112295676978,-0.000168891947075423,-0.000169025023982772,-0.000168649262217449,-0.000167980869711098,-0.000166292616547293,-0.000165128811749129,-0.000161505950747771,-0.000161797831151579,-0.000159126439739704,0.000412634076136342,0.000270772717576584,0.425379975329406,0.1938234864528,0
1,0.999381814971996,0.99924540208429,0.999185028998556,0.999084845866684,0.999023190433752,0.998938169171839,0.998934328811785,0.998932148864938,0.998815599233192,0.998847817207595,0.998795903692696,0.998779709695889,0.998757952865626,0.998723657677114,0.998716207986525,0.998710530223056,0.998707787081156,0.998704475121575,0.998703394345598,0.998715000896086,0.998652376525274,0.998683044996551,0.99867884558214,0.998677645373866,0.998685818978841,0.998693290243097,0.998670505820749,0.998660210576546,0.998659940840457,0.998657653551611,0.998656633278922,0.998692270006815,0.998711971066027,0.998721892022073,0.998720980977948,0.998723559718075,0.998728685185079,0.998741484278964,0.998750406164602,0.998778393415046,0.998776017122838,0.998796885329762,0,-9.54859315636265e-05,-0.00011657232288481,-0.000125906414421691,-0.000141397775396873,-0.000150933090300897,-0.000164083908531386,-0.00016467810138454,-0.000165015391380191,-0.000183046317982124,-0.000178061535542944,-0.000186093773598675,-0.0001885995195357,-0.000191966124381305,-0.000197273154503685,-0.000198426007118334,-0.000199304659029248,-0.000199729171402637,-0.000200241726817363,-0.000200408987238352,-0.00019861281371551,-0.000208304517491405,-0.000203558178028986,-0.000204208085913771,-0.000204393832573058,-0.000203128895640894,-0.000201972665454948,-0.000205498765433693,-0.000207092103826475,-0.000207133849917018,-0.000207487845250689,-0.0002076457496119,-0.000202130558547269,-0.000199081728538122,-0.000197546465633459,-0.000197687455968073,-0.00019728837877634,-0.000196495215205391,-0.000194514588812135,-0.00019313397640153,-0.000188803232018189,-0.000189170958745903,-0.000185941903613199,0.000565156713073556,0.000370858898733228,0.495960389739366,0.226000177655749,0
1,0.999066850449622,0.998860247369953,0.99876849170564,0.998615680865131,0.998522427900191,0.998393362464784,0.998388535385262,0.998385779592525,0.998204738008743,0.998254514160229,0.998174748683572,0.998149848806878,0.998115828781791,0.998061130514871,0.99804906486036,0.998039915274896,0.998035406501638,0.998030515559375,0.998028700247858,0.998047037400063,0.99794160250389,0.997993116285112,0.997985851124403,0.997983617109137,0.997996730457648,0.998009430206808,0.997971292076243,0.997953388672213,0.997952762494711,0.997949093650814,0.997947379903472,0.998007716563073,0.99804108585528,0.99805792571069,0.998056785007822,0.998060024188106,0.998067984384234,0.998087493349699,0.99810149488651,0.998145819175107,0.998141828028479,0.998175309941015,0,-0.000144085433706728,-0.000176022807068397,-0.00019021078057828,-0.00021384512808606,-0.000228271411517215,-0.000248242219022793,-0.000248989487631367,-0.0002494161078677,-0.000277437605425644,-0.000269732175106937,-0.000282080347062519,-0.000285935361444704,-0.000291202625236568,-0.00029967215455214,-0.000301540531005547,-0.000302957371702966,-0.000303655575776575,-0.000304413002415935,-0.000304694128944788,-0.000301854505921652,-0.000318182545180026,-0.000310204617187291,-0.000311329754537607,-0.000311675733245559,-0.000309644968377622,-0.000307678285302805,-0.000313584494782925,-0.000316357243785645,-0.000316454223677585,-0.000317022439161249,-0.000317287858702015,-0.000307943672752066,-0.000302776237969152,-0.000300168630008618,-0.000300345279046872,-0.00029984366105101,-0.000298611049822356,-0.000295590212831662,-0.000293422221860992,-0.00028655938033102,-0.000287177394125124,-0.000281993520646167,0.00130725853142977,0.000857830134751492,0.748608348820881,0.34121846420345,0
1,0.998865470560702,0.998614369669679,0.998502892433128,0.998317307277936,0.998204044040959,0.998047346682329,0.998041733370281,0.9980385981757,0.99781767540333,0.99787835528975,0.997781192535147,0.99775080776262,0.997709195187865,0.997642105787216,0.997627244376168,0.997616000813453,0.997610430878283,0.997604448277481,0.997602175719313,0.997624706243173,0.997493522281241,0.997558012929171,0.997549069542285,0.997546279589955,0.9975626294186,0.997578379503773,0.997530899757632,0.997508577995919,0.997507820062776,0.997503201024726,0.997501055570395,0.997576234211124,0.997617734278176,0.997638630577828,0.997637283880176,0.997641062006525,0.997650765376415,0.997674487607697,0.997691506443564,0.99774560554809,0.997740609225222,0.99778171217742,0,-0.000175142494931724,-0.000213959670875645,-0.000231198736917045,-0.000259906178068323,-0.000277431441060907,-0.000301683639861442,-0.00030255292437923,-0.000303038447903275,-0.000337243115647772,-0.000327846622428256,-0.000342893123053515,-0.000347599013346423,-0.000354044221500308,-0.000364436472202297,-0.000366738709006762,-0.000368480521003411,-0.000369343406137203,-0.000370270284794557,-0.000370622372701224,-0.000367131933489885,-0.000387456236581081,-0.000377464229536341,-0.000378849867940713,-0.000379282131257529,-0.000376749083266185,-0.000374309000636274,-0.000381665019551373,-0.000385123574756251,-0.000385241012782347,-0.000385956709259254,-0.000386289138679877,-0.00037464137995545,-0.000368212184972797,-0.000364975151088275,-0.000365183788087632,-0.000364598463421856,-0.000363095328175597,-0.000359420646689823,-0.000356784434308792,-0.00034840495321072,-0.000349178925009741,-0.000342812750997567,0.00193434375768753,0.00126932685953829,0.910130205343762,0.414909990264391,0
1,0.998805857391989,0.998542482861532,0.998425980634989,0.99823276278435,0.998114367453433,0.997951216110901,0.997945142567092,0.997941920173624,0.997712594632993,0.997775650601014,0.997674549091255,0.997642842612605,0.997599639961957,0.997530395555578,0.997515053339725,0.997503460225914,0.99749771593493,0.997491307522035,0.997488941504685,0.997512410828251,0.997377214407834,0.997444357449907,0.997435397639795,0.997432615219117,0.997449850746394,0.997465943390116,0.997416850100845,0.99739406389836,0.997393403393799,0.997388465789974,0.997386232100035,0.997463709873676,0.997506352688453,0.99752769915764,0.997526192870048,0.997530307905872,0.99754034653659,0.997565040489098,0.997582516022208,0.997638176549428,0.997632974781554,0.997675380298094,0,-0.000184338261238244,-0.000225054011386741,-0.000243070931806928,-0.000272960604666664,-0.000291281193480441,-0.000316534211934515,-0.000317474859139702,-0.000317973934784298,-0.000353482764532643,-0.000343717380089178,-0.000359375373130521,-0.000364286473884062,-0.000370978668429754,-0.000381705893245693,-0.000384082876672209,-0.000385879039933349,-0.000386769035543791,-0.000387761997025648,-0.000388128606158194,-0.000384492318207272,-0.000405440642374538,-0.000395036495547162,-0.000396424835425878,-0.000396855980453523,-0.000394185409906201,-0.000391691981142877,-0.000399298840563376,-0.000402829759535822,-0.000402932113230273,-0.000403697257676438,-0.000404043398657211,-0.000392038068354361,-0.000385431111208635,-0.000382123985694297,-0.000382357373098771,-0.000381719782078834,-0.000380164543054722,-0.000376338923928985,-0.00037363168411816,-0.000365009454443186,-0.000365815338140124,-0.000359246740972715,0.00212130801509147,0.00139201381875331,0.957944475137992,0.436724683187776,0
1,0.998740045933557,0.998463256342396,0.998341328545091,0.998139994628134,0.998016168434623,0.997846314766123,0.997839636961095,0.997836271434463,0.997598713426265,0.997664135179647,0.997559077179101,0.997526048663385,0.997481346184343,0.997410260695042,0.997394525238157,0.997382637082062,0.997376753736389,0.997369895736686,0.997367466120569,0.997391811698119,0.997254020068588,0.997322968043126,0.997314058593219,0.99731131685885,0.997329247344073,0.99734553489275,0.997295347590914,0.997272351809439,0.997271787788654,0.997266603220917,0.997264309488126,0.997343241341487,0.997386591183548,0.997408152970179,0.997406445439994,0.997410998246236,0.997421350504839,0.997447023363991,0.997464962091085,0.997522100881345,0.997516759317718,0.997560294185543,0,-0.00019449051921272,-0.000237281788931938,-0.000256138762759056,-0.000287285871685409,-0.000306448329631175,-0.000332741040876086,-0.000333775382469297,-0.000334296681303978,-0.00037108391386918,-0.000360951056071489,-0.000377223580212764,-0.000382340039658183,-0.000389265363292856,-0.000400279104070726,-0.000402717305428253,-0.000404559403024398,-0.000405471053531152,-0.000406533805823519,-0.000406910315268659,-0.000403137803224454,-0.000424490840627086,-0.000413805710500412,-0.000415186414224083,-0.000415611306072038,-0.000412832716335324,-0.000410308787829823,-0.00041808610026624,-0.000421649928805107,-0.000421737341761283,-0.000422540854445765,-0.000422896343323591,-0.00041066422044336,-0.000403946918409313,-0.000400606042891984,-0.000400870642959857,-0.000400165138610674,-0.000398561120025386,-0.000394583376528758,-0.000391804059505369,-0.000382951827240823,-0.000383779465079169,-0.000377035173416922,0.00233208892207948,0.0015303293925184,1.01072987669602,0.460808274952171,0
