,CB,SOC0,ZB,PB,SOC
0,0.4530020940094921,0.3986138354585006,94,0.1214529942731826,0.10739802330718576
1,0.0,0.0,1,0.04584534165637599,0.0030576608547856522
2,0.0,0.0,71,0.0,0.0030576608547856522
3,0.0,0.0,46,-0.5316603526640442,0.9450535683744086
4,0.0,0.0,38,0.1930781898965499,0.44586730812517944
5,0.0,0.0,45,-0.123720445496069,0.7022900721422047
6,0.0,0.0,130,0.2458267560102168,1.29612479358105e-05
7,0.0,0.0,84,-0.3749523917775797,0.7001960608163919
8,0.0,0.0,36,0.0,0.7001960608163919
9,0.0,0.0,80,0.0,0.7001960608163919
10,0.0,0.0,128,0.2453925458234512,0.00019606081639300196
11,0.0,0.0,100,0.0,0.00019606081639300196
12,0.0,0.0,1,-0.5251602257054939,0.9325735099207146
13,0.0,0.0,97,0.1607792014377325,0.5325735099207143
14,0.0,0.0,53,0.175056112866343,0.08986317010260178
15,0.0,0.0,108,0.03963975301665967,0.0
16,0.0,0.0,62,-0.1463078287154054,0.29999999999990173
17,0.0,0.0,109,0.0,0.29999999999990173
18,0.0,0.0,141,0.1248016257005196,0.0
19,0.0,0.0,62,0.0,0.0
20,0.0,0.0,121,0.0,0.0
21,0.0,0.0,113,-0.02596576253658567,0.056617934220831986
22,0.0,0.0,1,-0.5316603484087565,0.9986138354584881
23,0.0,0.0,135,0.2218517323165901,0.3986138354585006
