,$P_{loss}$,$t[s]$,Inf1,Inf2,$\Pi |x|$
PM,0.07759824800018578,1918.734,3.427979338105694e-08,3.436361224038247e-08,1.7538954145464147e-13
REBF,0.028913677697128166,21602.29600000381,16.057217562347105,16.159078516608503,162065.3349459982
Meta,0.10887466575764737,145.0361009,8.1323610841115e-08,7.716449495738887e-08,9.909166416387958e-14
