,$P_{loss}$,$t[s]$,Inf1,Inf2,$\Pi |x|$
PM,1.730365089526913,21600.5,1.2794127302734326e-11,1.527727467101614e-11,7.30563723426188e-18
REBF,2.169504433889152,21602.86500000954,0.00024556430083453673,0.00024459138947583413,0.002814999285504885
Meta,3.6930257735809398,219.7701331,3.3486894551564006e-08,3.346368225012539e-08,9.094935263899577e-13
