Bog,Bog,Jam,Jam,Pop,Pop
Mean,Res,Mean,Res,Mean,Res
0.5370048297686477,0.9753050421890472,0.4479414574943399,0.9506270640014848,0.5445506404574447,0.9904215869477115
0.5308749044705123,0.9936389759471412,0.4339346024590544,0.7949745322403405,0.5740354993407886,0.9957898392497916
0.5628368801165118,0.9998920720205597,0.43300123898528786,0.7860426781918856,0.5816027722114043,0.9984826399571871
0.584165056638898,0.999999975679983,0.46700376447401265,0.8721850796594378,0.5852419485759967,0.9997274952978464
0.6758514624922843,1.0,0.5283757805813221,0.9400725097510148,0.6044019761366253,0.9999844555764946
0.6147507176760063,0.9993799351198328,0.5347483641296804,0.954461799493996,0.6392358949174144,0.9999997224978392
0.5619639406351761,0.9478383205603566,0.5343877351487021,0.9702878647299991,0.6406733614506924,0.999902325237562
0.5477264804288224,0.952270761260146,0.558397966100985,0.9965110277240844,0.5917130996939212,0.9952512490957345
0.5389010133579634,0.9606913865869524,0.5697817881741317,0.9996289940695893,0.5518334856375007,0.9941445293150368
0.5336578888146166,0.9658973702900072,0.593391999998854,0.9997201434451763,0.5450993544688972,0.9949869485508044
0.5293196971656631,0.969735506249938,0.6107988341801841,0.9999791817691841,0.5,0.9970910163267314
0.5282740635472769,0.970133224909815,0.6118828422262054,0.9998615493760337,0.5,0.9971285945575133
0.5282619977508525,0.9694732811912751,0.5822478726370949,0.995970106360913,0.5,0.9968743465028034
0.5259252094834276,0.9710264481160924,0.5394304444764514,0.973722883187079,0.5,0.9964384139961476
0.524033049624458,0.9735653890500182,0.5,0.9758736091993513,0.5,0.9962578711042196
0.5227974021606784,0.9761731303452835,0.5,0.9745349776088575,0.5,0.9961318347397148
0.5,0.9848188644455741,0.5,0.9717663970177062,0.46883588328504255,0.9987267571084918
0.523191220211862,0.9761842187714104,0.5274350829661967,0.9572663231722389,0.46877002907374743,0.9999044056292545
0.5225546250265385,0.9750029525298611,0.5266019175856149,0.9512519622916432,0.4682711795371771,0.999759124170373
0.45497173836236127,0.990439912978467,0.5251781314688273,0.9543449419449208,0.461424086867971,0.9986377781125354
0.4354227593725746,0.7941618064467615,0.5248818332986586,0.9567585222800891,0.4446982809637765,0.933877343569608
0.42571077778984157,0.7647456163350165,0.5243602490316635,0.9592052496184966,0.4241359405486731,0.7566410161311142
0.44935659616686896,0.9579082172558189,0.5,0.9685228149381198,0.43339764899588945,0.7721859309688144
0.5,0.9734452333131235,0.5,0.9622295701189576,0.5,0.9598433563510109
