Bog,Bog,Jam,Jam,Pop,Pop
Mean,Res,Mean,Res,Mean,Res
0.4098857999255311,0.7741456753973616,1.2490714798188185,1.404630523429305,0.4111106467484481,0.6967666535658528
0.310361834227427,0.632378398585638,1.3455966414804676,1.404631366847027,0.3108432711669407,0.4938266458554564
0.2633636550842485,0.6407558792303316,1.303375968850309,1.404631079828208,0.2733958157331616,0.446782090238342
0.24264602433371216,0.4976101151229448,1.1144670843255773,1.404631324331358,0.2539346802104971,0.4164103071656439
0.242288822706635,0.6759119191131892,0.8313696398861765,1.267533275098408,0.24536391774269253,0.3837357631217283
0.3531380855947221,1.230421814735245,0.6395007363344208,1.005275375353516,0.2536870715523199,0.5917717871449597
0.8192101382447107,1.230421795972899,0.5369185551574068,0.838645152243995,0.3115318079919387,0.7365733909792398
0.9911401818230733,1.230421821873279,0.4845290432131152,0.8355720823140946,0.39964283686374763,0.8616904990297217
0.8636349106016998,1.230421435540859,0.4581837532102639,0.7462835041659605,0.40908385358039023,0.9056515773273371
0.7373887714984068,1.230420312524039,0.4532611148130696,0.9647357017227225,0.43182859198994533,0.8121558281857019
0.6783734462208337,1.230413292002639,0.4781675464688221,1.025458954582461,0.46025202225538275,0.7163877540434629
0.6518650769896385,1.164551461242596,0.5226512430090468,1.077896014915604,0.4776895369482932,0.742917537016859
0.6361718563049432,1.123825023111532,0.5465901752082558,1.087236126757516,0.5058793627700311,0.8107838248998748
0.6288934837797311,0.9894836537860043,0.5872133627943089,0.9886989774710119,0.5501451030759014,0.8764195933323294
0.5958146586892213,0.9369298079281237,0.6370867144552727,1.019171219796888,0.5532745662273967,0.858122731517034
0.5466702669326744,0.8499360267356803,0.6713352880812553,0.9785913073299387,0.5317593571810588,0.7550395611655991
0.5233600924068496,0.8125824377994528,0.7172052657219946,1.036808420233931,0.535755015254058,0.7950535835355936
0.5217845018510853,0.8129493386620157,0.8004981656065694,1.157217552413771,0.5719775590728446,0.8581097786912683
0.5515881838871114,0.8588845901047171,0.846595364097992,1.197656235768331,0.6641651314872092,0.9837316215179303
0.656901918131452,1.087788417954593,0.8247393581785334,1.147843688444468,0.9629125610759983,1.22869113088027
0.7485450314741261,1.230418191087519,0.8243077877139937,1.127430958476459,1.1819856957505595,1.228696867695831
0.7715025376818706,1.230419175139694,0.8241996248266195,1.128617297308389,1.1500105128977534,1.228696950407288
0.7128559793111533,1.149612927257171,0.8719887446141898,1.189233859893469,0.9399822571272775,1.228696810127461
0.5674133591838573,0.9492849460028224,1.0466007360453866,1.40457918140517,0.6468537850810743,0.9753335405204491
