Bog,Bog,Jam,Jam,Pop,Pop
Mean,Res,Mean,Res,Mean,Res
0.4834307235201211,0.8248084689976841,0.6741056454728697,1.291168531873579,0.6879220490118922,1.028164202788819
0.3849184083234743,0.7563631484313973,0.6401423152623252,1.208453614838642,0.4730198886134613,0.7796320528455175
0.3347448108630189,0.6044832838854457,0.5866990201213053,0.9542780889789235,0.37810518137689564,0.6212162597350404
0.31022874548656776,0.6041486633972527,0.5258931909080318,0.918152152758355,0.3363947186088326,0.5344848263371625
0.3023355456132929,0.7218049270823812,0.4638244113426435,1.291168059926161,0.3140531848908792,0.4875529268375655
0.3323465055737454,0.9802053822683711,0.3983633717142617,0.9180067507481565,0.30736887922265044,0.5628382092526979
0.4232312135623286,1.097120434741254,0.36162680215350734,0.6756680328578937,0.33528486514623274,0.7341971087923173
0.524434424455708,0.9573584451106129,0.3425125367561024,0.7093327545680417,0.41110732130906613,0.7790368397896353
0.6564809171523499,1.286998274086024,0.3339589284984742,0.6286106650144813,0.48827040378717607,0.8102751845778647
0.8175407143060416,1.286957119940198,0.327770486824819,0.7046162255550513,0.5610932749732516,0.873961680656587
0.9442102212443669,1.286997496631245,0.3345626166201551,0.7131310284705843,0.644821687190342,0.9264507081072493
1.032358699897826,1.28699799755102,0.3633816991599815,0.9682983664178357,0.7125336972414797,0.9718124033745428
1.0946777045543759,1.286998291031824,0.4310491868098758,1.291168115373275,0.769034916362738,1.04286678498064
1.119504414542619,1.286998292829239,0.5688312750086646,1.291111926667156,0.8223908485381374,1.087790272146053
1.0560989611526306,1.286998072835535,0.716939770020441,1.29114573735911,0.832442237890381,1.098301581775576
0.9748624871701652,1.286996909900757,0.8264215736042214,1.291160018426263,0.8079144750412244,1.065177020542875
0.9287207414288081,1.286994893220311,0.9609751663021914,1.291168531873579,0.8072446818488278,1.06053610934608
0.9055162716293442,1.286993327798184,0.9897432081740285,1.291168093454832,0.8282243184814909,1.085351040038177
0.9103252885419758,1.286991707563566,0.9359424470395892,1.291168126861116,0.8824322520817438,1.139772440380629
1.006537436290706,1.28699799502104,0.9009807066334371,1.291168146226749,1.0563264009171853,1.289496328869936
1.0357807555349214,1.286998282019322,0.8803332317931537,1.291161985431978,1.2133427059709039,1.28953283247307
0.9540321865803673,1.286998270365385,0.810628436422739,1.291168108332521,1.2523842284285582,1.28953302054364
0.8134851232369452,1.286998269068849,0.702918025640468,1.291137241962169,1.2054847505823825,1.289532789428802
0.6384763011940975,0.9936978323903777,0.6878015641449691,1.291168531873579,1.0201663994079466,1.289517056329184
