Bog,Bog,Jam,Jam,Pop,Pop
Mean,Res,Mean,Res,Mean,Res
0.5409733462777447,0.9917869117913793,0.44530974877867535,0.8187735550856867,0.5431520624140065,0.9780904296703561
0.5579049246861654,0.9959435877712612,0.42705192605241643,0.7779298332377725,0.5341171979536156,0.9952330859954113
0.5749024489839747,0.9997374793464562,0.47043111821131234,0.8903480940067686,0.5656496043358744,0.9988230692967079
0.5982945786893569,0.9999976015600243,0.5,0.9892206158294228,0.5861461310907946,0.9999411516330596
0.64212053096156,0.999999999638405,0.5,0.9952511220128356,0.6037296729639602,0.9999741871113107
0.6337959401058443,0.9999931512251803,0.5343460155289679,0.9963110592844092,0.6387046116899884,0.9999996128037696
0.5821046091563261,0.997834211867557,0.5567045818665214,0.9987249489680884,0.6229851647200675,0.99996128144053
0.5500355881254244,0.9910670000119197,0.5666501810603152,0.9998739952063789,0.5788040263899904,0.9928570894780461
0.5443720115876006,0.9919846955796254,0.5938233312998366,0.9999909563039294,0.5465906326590937,0.9765754660054932
0.5,0.9964669562074204,0.6326230755755483,0.9999998847318359,0.5405356443440122,0.9753358187796901
0.5,0.9968493756003681,0.6228301194009296,0.9999343125117042,0.5404586987260195,0.9929011226066278
0.5,0.996985932770136,0.5869460187124008,0.9992179112778243,0.5287930515127051,0.9774424404348696
0.5,0.9970069809529079,0.5460679443269733,0.99578567585411,0.528826500332475,0.9737898381244298
0.467680109841344,0.999999953804522,0.5,0.997612525825186,0.528150921103712,0.9605637581576413
0.4660158347641802,0.9999993945655363,0.5317257452426788,0.9965879348283738,0.5261152619082663,0.9760374194739203
0.46278125528824077,0.9998982617264593,0.5279402271008035,0.9965031097714605,0.5273281387961655,0.9765218017572148
0.46353923750424264,0.9999996793352633,0.5279469089307249,0.9890812788148793,0.5256499113812909,0.9784483212477452
0.463607133235052,0.9999971849269215,0.5258821243248601,0.943939410984897,0.5253576875527564,0.9773268827593368
0.4638250044164698,0.9999982199009335,0.5,0.9509186051613632,0.5091460660816685,0.9777686839175894
0.46027297916502474,0.9997483929116078,0.5,0.9880091723575345,0.5,0.9398670718529435
0.45727947263770774,0.8646259615993189,0.523986478674156,0.9861892936358089,0.41868250878257,0.7491288574824909
0.40331275684104295,0.7112459577127096,0.5241361104781042,0.9911035064137629,0.4360871289984176,0.8048892798077085
0.44270303877180217,0.8044600067419219,0.5,0.9963212882526065,0.45523407836819507,0.9638800626351266
0.4635492164226759,0.9872841519038175,0.4539414517351489,0.9711450228931187,0.4749342052869724,0.9985947231974611
