Bog,Bog,Jam,Jam,Pop,Pop
Mean,Res,Mean,Res,Mean,Res
0.5436094911904749,0.9947826576798616,0.5,0.994309615887663,0.5402373761742225,0.9811926214833758
0.5734988052158988,0.9992864940702308,0.5,0.9930188264046803,0.5563929519850995,0.9918950757831917
0.5919070913344524,0.9999257035965632,0.4951248613726117,0.9501701411368014,0.5681241677699778,0.9987831301647327
0.6086296652389296,0.9999999025270674,0.499453936374763,0.9873390388763691,0.5733288532019114,0.9998286955503952
0.6614342106043016,0.999999999986324,0.5934217873271364,0.9972078607724317,0.5919994166638276,0.9999675695433816
0.6480077863054322,0.9999974295234113,0.5900076949348939,0.9987458057685651,0.6095902676335061,0.9999998986019191
0.6041629407324949,0.998026240377484,0.5968219829294626,0.9986084982433552,0.6149869562088506,0.9999585483265528
0.5564738772947108,0.9884124437721552,0.6112575400915273,0.9999086904673615,0.5804661323980176,0.9938453189238917
0.541320347628277,0.9912242301104135,0.6327956215593191,0.9998039029647459,0.5472068062948234,0.9878226929070035
0.5436113850961413,0.9840546911010449,0.6442966292624075,0.9999874679849469,0.5408978723272659,0.987261945260715
0.5363382649404522,0.9612555127892142,0.6455172504499591,0.9999362976626059,0.5321991263072652,0.9889342454834067
0.5310734445261741,0.9282691849736902,0.6239326093048432,0.9998705142765912,0.5285567295342426,0.9867425329721492
0.5018754770565932,0.8756852345744391,0.5980655956436993,0.9991116254547829,0.5274113723764401,0.9881558449295932
0.49671854109197533,0.8599624129988334,0.5697098066733772,0.9944867545395715,0.5251678909471647,0.9882995347205928
0.5,0.9403650704530709,0.5624566412207377,0.9766988448372024,0.5250577827610393,0.9883146358210692
0.5,0.983262190332085,0.5593577843862583,0.9448337829579863,0.5240476626423995,0.9904445663635281
0.5333754950768097,0.9780038552763824,0.5,0.9149883201405669,0.5234433748981894,0.9910069049284289
0.5355019534888171,0.9793757754260493,0.5152613350816614,0.8308381552487802,0.5235164171521992,0.9899984179937877
0.5,0.9900221723616459,0.5277917105908482,0.8915748490190881,0.5230925646815556,0.9882305849379915
0.5,0.940677431407392,0.5333084762263641,0.922062091823148,0.5,0.9864592898342927
0.5123888342746384,0.8703813001646333,0.5548644737436048,0.9298276649558256,0.4485194732552419,0.8202339795913252
0.4678005959187139,0.9829243787882461,0.54408448104645,0.9500261444454752,0.415432738394739,0.743168096443333
0.4698597631965178,0.9999618029382398,0.5126849946119483,0.9903634080499039,0.4551254762134081,0.8258601510054129
0.5,0.9947562824160268,0.5,0.9946931399098011,0.5,0.9751390227350532
