Bog,Bog,Jam,Jam,Pop,Pop
Mean,Res,Mean,Res,Mean,Res
0.7514095947347387,1.211765347965502,1.2789074710221318,1.374665788892485,0.5396597092029537,0.821266782347082
0.545319961993237,0.9831201602285715,1.2912509889939645,1.374665912627542,0.4042562207398794,0.6157309672098851
0.44045618847232215,0.843800860979539,1.2077145428419709,1.374664997626706,0.3493438027459763,0.5516236601473739
0.38906686472133906,0.7731421360972348,1.0060092211192817,1.37462668952308,0.32430030748581096,0.5434393820753679
0.3658298959026397,0.7954806372825952,0.7421798647535744,1.147413525157625,0.3079164239397714,0.476933950225685
0.39032205746164483,0.9005260509693364,0.5728806958907918,0.8945816158245538,0.30667071806035906,0.5781774207447242
0.4931580604255565,1.096915970321183,0.4859702556274767,0.8182806658179809,0.34359940438383957,0.8770499611352109
0.560858150075141,0.9795437686411451,0.4385418894591181,0.7645727986307208,0.43846740118718397,0.8645957904580426
0.5764014076156458,0.9640870337535372,0.41298052159993365,0.7322365706675782,0.5681793643509507,0.8826237202787407
0.601940432571717,0.9135722846690382,0.40711292818330624,0.8993548427792089,0.7079658608249044,1.03998744211159
0.6321018344055986,0.9169333530703118,0.429432100826362,0.8936699532994808,0.8240560372597568,1.285881823804875
0.6532574946672123,0.9279016243542112,0.4982697606190284,1.142032752058241,0.9032528071005832,1.193000712014767
0.6704100868675267,0.9405879873044951,0.6078971549178552,1.090965163998197,0.9809382589946071,1.28576093114259
0.7035775565889353,1.081861330625151,0.7301113851826219,1.141972045554997,1.0128615200963813,1.285873882501096
0.7192252688546861,1.081394496345307,0.8412409215566599,1.28161161013192,0.9706472943487884,1.248672903744628
0.7074697489535684,0.9904413791809368,0.9180064681023762,1.327431318778967,0.9204364332087898,1.19694829919025
0.7057856585493889,1.048066291303846,1.0070019073150092,1.374621157175855,0.9086892825930054,1.171366854791766
0.7205262232077736,1.048876685019165,1.125526357316759,1.374662009321874,0.9239738595463769,1.183432339053255
0.7895467507341404,1.143182815989106,1.148095651633824,1.374662443999638,0.9779875553541522,1.231431636723872
1.0171750051170283,1.346933891179429,1.085472630079774,1.374649074386999,1.1259129644159191,1.285880157769819
1.2205235485638382,1.346933823306522,1.0613314035528256,1.374634975085796,1.221602062922128,1.28588174556875
1.3099500545363425,1.346933901821366,1.0376932496343911,1.374605868010209,1.1928026004987904,1.285881595716038
1.2601562482699216,1.346933865926859,1.0484891037344508,1.374406462724211,1.0638585583980213,1.285881789858174
1.0394741303905848,1.346933884010758,1.1715067867538644,1.37466614000788,0.8104325777872942,1.223641026584445
