v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,ph1,ph2,ph3,ph4,ph5,ph6,ph7,ph8,ph9,ph10,ph11,ph12,ph13,ph14,ph15,ph16,ph17,ph18,ph19,ph20,ph21,ph22,ph23,ph24,ph25,ph26,ph27,ph28,ph29,ph30,ph31,ph32,ph33,ph34,ph35,ph36,ph37,ph38,ph39,ph40,ph41,ph42,ph43,pl,ql,pg,qg,t
1,0.999243574672003,0.999079747807497,0.999008670077959,0.998891310948895,0.998820054328969,0.998722354423705,0.998717723623837,0.99871505247982,0.998582082759272,0.99861889609732,0.998559701377507,0.998541382431569,0.998516892035307,0.998478517602071,0.99847017152802,0.998463777070181,0.998460681117723,0.998456933156413,0.998455769363424,0.998468871720002,0.998399761915169,0.998432786272106,0.998427902211615,0.998426485157709,0.998434374179581,0.998442760459453,0.998418864150259,0.998407900947292,0.998407645335056,0.998405147497509,0.998404048849742,0.998441661853075,0.998463506617364,0.998474490229125,0.998473449090896,0.998476360108425,0.998482058369986,0.998496325865987,0.998506792282001,0.998539272934302,0.998536714134723,0.998560555029787,0,-0.000116830761348538,-0.000142156882546327,-0.000153147201550507,-0.000171296947422959,-0.000182318854599524,-0.000197433424835367,-0.0001981500717354,-0.000198563451331538,-0.000219138836278897,-0.000213441823361734,-0.000222602643532088,-0.000225437835501401,-0.000229228304364751,-0.000235167989568205,-0.000236459871940895,-0.000237449675669148,-0.000237928904072717,-0.000238509078196765,-0.000238689230946689,-0.000236661076868204,-0.000247359113141286,-0.000242246889243932,-0.000243002944252753,-0.000243222305871908,-0.000242001110249545,-0.000240702949616744,-0.000244402045577211,-0.00024609918760988,-0.000246138757799512,-0.00024652543666499,-0.000246695513890271,-0.000240873014028135,-0.000237491598090015,-0.000235791474767326,-0.000235952637980181,-0.00023550202710424,-0.000234620008888525,-0.000232411616388956,-0.000230791604198715,-0.000225764365634873,-0.00022616042985398,-0.000222470547968374,0.000806284703207538,0.000529088392974053,0.606857828330135,0.276557172154014,0
1,0.999209338350641,0.999037338955035,0.998962358839428,0.998838679624363,0.998763324896106,0.998660107489819,0.998655220684654,0.998652300861928,0.998511945123197,0.998550797178597,0.998488404220946,0.998469183648016,0.998443438585494,0.998403004439007,0.998394275737466,0.998387573648574,0.998384360166897,0.998380505788733,0.998379308951844,0.998392939024343,0.998321338987511,0.998355301081523,0.998350170726039,0.998348723165483,0.998356957949624,0.998365472320825,0.998340857339517,0.998329530696187,0.99832925304382,0.998326699061244,0.998325569216975,0.998364342520435,0.998386604215774,0.998397780519684,0.998396572394718,0.998399950306194,0.998406018378433,0.998421345561973,0.998432434812864,0.998466725973297,0.998464094531143,0.998489131501867,0,-0.000122113317107713,-0.00014870287076592,-0.000160296766404247,-0.000179424383062796,-0.000191080595425413,-0.000207049454125888,-0.00020780576655965,-0.000208257659332431,-0.0002299771669371,-0.000223964277722788,-0.000233620664318574,-0.000236595599578794,-0.000240580533587246,-0.000246839479486339,-0.000248190689154557,-0.000249228189337734,-0.000249725647702106,-0.000250322340461484,-0.000250507622520901,-0.000248397622569125,-0.000259481989331105,-0.00025422419424448,-0.000255018437597767,-0.000255242539119955,-0.00025396772297492,-0.000252649634687146,-0.000256460271396625,-0.000258213812164391,-0.000258256797662406,-0.000258652199112748,-0.000258827119486402,-0.000252824541474645,-0.000249378326427541,-0.000247648247533583,-0.000247835273861819,-0.00024731235010779,-0.000246373018353583,-0.000244000423930649,-0.000242283883179011,-0.000236976046983777,-0.000237383384789219,-0.000233508121681613,0.000887601320428644,0.000582448797996182,0.634320335680059,0.289081382000802,0
1,0.999134118918459,0.998944708607884,0.998861647396956,0.998724420132265,0.998640446986444,0.998525211292669,0.998519940595758,0.998516886622632,0.998359278779127,0.998402861156118,0.998332987049316,0.998311431507829,0.998282514480065,0.998237014326371,0.998227259451015,0.998219757238516,0.998216192855621,0.998211940488114,0.998210620070041,0.998225784715848,0.99814642426543,0.998183893401881,0.998178163974049,0.998176592091831,0.998185928631344,0.998195169867055,0.998167869630538,0.998155291926517,0.998154962513326,0.998152167888391,0.998150921372908,0.998193923405272,0.99821820233245,0.998230371527517,0.998228897347965,0.99823301914642,0.998239914294943,0.998257466959944,0.998269945568136,0.998308443907929,0.998305540781787,0.998333552417573,0,-0.000133717779128406,-0.000162998894443766,-0.000175842683411263,-0.000197066588657492,-0.000210056858764377,-0.000227886705944094,-0.000228702542037224,-0.000229175260924791,-0.000253567378348286,-0.000246821510111757,-0.000257637198796291,-0.000260974020153838,-0.00026545059362836,-0.00027249483096916,-0.000274005138602496,-0.00027516669042559,-0.000275718560310755,-0.00027637697629196,-0.000276581424445307,-0.000274233477081172,-0.000286521302199314,-0.000280719573310086,-0.000281606712375391,-0.00028185010224874,-0.000280404481219377,-0.000278973631226623,-0.00028320068405515,-0.000285148245503968,-0.000285199253395205,-0.000285631986012322,-0.000285825002947587,-0.000279166631532183,-0.000275407518586095,-0.000273523437263768,-0.000273751689003107,-0.000273113499715231,-0.000272045963291074,-0.000269328435237665,-0.000267396528975606,-0.000261436571234337,-0.000261886035994825,-0.000257549712951019,0.00108012405676483,0.000708783261213153,0.69465592846268,0.316600066970636,0
1,0.999021539596535,0.998806376899754,0.998711497812784,0.998554495752032,0.998458035651991,0.998325422536798,0.998319518708906,0.998316237101678,0.998133990928573,0.998184349555765,0.998103641730634,0.998078654912647,0.998045117769775,0.997992315764092,0.997981030853915,0.997972348180178,0.997968240375727,0.997963337978767,0.997961815717546,0.997979330690226,0.997887824423046,0.997931021633951,0.997924421653332,0.997922636986385,0.997933800587288,0.997944368794995,0.997912475265434,0.997897780603433,0.997897345783221,0.997894178981762,0.997892741906585,0.997942931792092,0.997970763771007,0.997984703181581,0.997982932190324,0.99798788387233,0.997995931485493,0.998016485745573,0.998030876988652,0.998075274212691,0.998071927356811,0.998104228973471,0,-0.000151082699441722,-0.000184345045523525,-0.000199016875042981,-0.000223300997465847,-0.000238224545699564,-0.000258745921175562,-0.000259659940633326,-0.00026016799655731,-0.000288378241166859,-0.000280581986050491,-0.000293077105435149,-0.000296945917401305,-0.000302138862063343,-0.000310315444293713,-0.000312063058736412,-0.000313407703063545,-0.000314043864331888,-0.000314803116228241,-0.000315038875664788,-0.000312326366059088,-0.000326498319355283,-0.000319807959859398,-0.000320830151678759,-0.000321106558733642,-0.000319377615521961,-0.000317740905806678,-0.000322680392023567,-0.000324956329723964,-0.000325023676709457,-0.000325514165336501,-0.000325736747052441,-0.000317963465134942,-0.000313653187131193,-0.000311494524542619,-0.000311768800045482,-0.000311001929244431,-0.000309755667286169,-0.000306572681998688,-0.000304344155965201,-0.000297469457222556,-0.00029798774169102,-0.000292986228725255,0.00139903865643998,0.000918056750300433,0.784956005270374,0.357791543765074,0
1,0.998883755619029,0.998637527420875,0.998528593863288,0.998348085222469,0.998236922212742,0.998083860176511,0.998077151143966,0.998073589956884,0.997862566439684,0.99792085651939,0.997827381097763,0.99779830805981,0.997759308423714,0.997697947813237,0.997684823813378,0.997674734479978,0.997669956680076,0.997664217616512,0.997662435558668,0.997682833497113,0.997576206197824,0.997626776284031,0.99761916281084,0.997617103458121,0.99763052046696,0.99764287127472,0.997605132054444,0.997587791175486,0.997587242969329,0.997583574835264,0.997581892482359,0.997641189021807,0.997673732119948,0.997690032305042,0.99768799114971,0.997693698208535,0.997703054746957,0.997726928046394,0.997743500470894,0.997794724848603,0.997790806873571,0.997828182817934,0,-0.000172330397647212,-0.000210395670975111,-0.000227241814789279,-0.00025516441909652,-0.00027236497002065,-0.000296054703024218,-0.000297093634059551,-0.00029764510820102,-0.000330316844845194,-0.000321290546563826,-0.000335765828691846,-0.000340268484840569,-0.000346308851163861,-0.000355813402055662,-0.000357846407465909,-0.000359409347188929,-0.000360149483676175,-0.000361038578750126,-0.000361314656802073,-0.00035815474273642,-0.000374673493815524,-0.000366838839776577,-0.000368018355981942,-0.000368337402655794,-0.000366258845913571,-0.000364345499530513,-0.000370192080192342,-0.000372878695195135,-0.000372963630308308,-0.000373531944066662,-0.000373792596805914,-0.000364606121286666,-0.000359564774683821,-0.000357039806945112,-0.000357356016437326,-0.000356471899168473,-0.000355022524356885,-0.000351324523811016,-0.000348757530115972,-0.000340823556179824,-0.00034143045309839,-0.000335641732011822,0.0018379961328403,0.00120610302582769,0.895468175851875,0.408212780998781,0
1,0.998766637891425,0.998494130691877,0.998373365536993,0.998173015986278,0.998049483475808,0.997879171976912,0.997871776108751,0.997868022705941,0.997632686481365,0.997697681795761,0.99759336426522,0.997560775667706,0.9975171017169,0.997448465581157,0.997433753006615,0.997422456865561,0.997417092178077,0.997410593172848,0.997408575142487,0.997431499146859,0.997311502071382,0.99736876906155,0.997360313761456,0.997358012806176,0.997373445147897,0.997387431001468,0.997344434381518,0.997324757305203,0.997324125217352,0.997319982607978,0.997318077466006,0.99738552598833,0.99742237759619,0.997440842329085,0.997438614355831,0.997444843756156,0.997455289942309,0.997481875021971,0.997500250133719,0.997557188766437,0.997552752060249,0.997594452436195,0,-0.000190386074982816,-0.000232514369577771,-0.00025119113702693,-0.000282185377627677,-0.00030130204165082,-0.000327665243361292,-0.000328810769608802,-0.000329392129288538,-0.000365834675308843,-0.000355768046565822,-0.000371925598290434,-0.000376973821900009,-0.000383739675799031,-0.000394373678363433,-0.000396653320503568,-0.000398403636215608,-0.00039923489331063,-0.000400241973565918,-0.000400554688191676,-0.000397002571216986,-0.000415597291042405,-0.000406722813821668,-0.000408033085629168,-0.000408389654236104,-0.000405998277517107,-0.000403831094379467,-0.000410493842246294,-0.000413543198764984,-0.000413641155730438,-0.000414283150395368,-0.000414578398621796,-0.000404126302675874,-0.000398416105587723,-0.000395555156299607,-0.000395900393271858,-0.000394935115904642,-0.0003933165620925,-0.000389197530511518,-0.000386350648465536,-0.000377529617723948,-0.000378217030074433,-0.00037175712172952,0.00225695688459737,0.00148102734224764,0.989400234782352,0.451078539574496,0
1,0.998637458846406,0.998336113772864,0.998202431919939,0.997980479228283,0.99784352630369,0.997654551912506,0.99764640545281,0.997642394686324,0.997380849760055,0.997453073037245,0.997337099869706,0.9973007707971,0.997252107533597,0.997175675086663,0.997159269911152,0.997146682096946,0.997140693739341,0.997133411408894,0.997131150145042,0.997156744400131,0.997022664280105,0.997086834410253,0.997077443369862,0.997074877079262,0.997092356399704,0.997108053526073,0.9970596101185,0.997037466140555,0.997036730927642,0.997032115891658,0.997029981099747,0.997105918896741,0.997147259490506,0.997167979043475,0.997165534411761,0.997172369587428,0.997183990871597,0.997213520823629,0.997233877870285,0.997297044194387,0.997292072815017,0.997338427972911,0,-0.000210296488850287,-0.000256883701217324,-0.000277559254941839,-0.000311898618305481,-0.00033309474717368,-0.000362351441406317,-0.000363613508766017,-0.000364234871497016,-0.000404743988531633,-0.000393555412334819,-0.000411522314974427,-0.000417151311032145,-0.000424691950294508,-0.000436536906127775,-0.000439079485658397,-0.00044103046734115,-0.000441958612317331,-0.000443087388601796,-0.000443437892164548,-0.000439470938275819,-0.000460253726770776,-0.000450306681838047,-0.000451762368167457,-0.000452160166257667,-0.000449450842298327,-0.000447017823288985,-0.000454526685327315,-0.000457959316254175,-0.000458073287716102,-0.000458788701960944,-0.000459119635561239,-0.000447348706486382,-0.000440941206602688,-0.000437730050381145,-0.000438108963448008,-0.000437049528642977,-0.00043524842981884,-0.000430671939155621,-0.000427517189474493,-0.000417728924009088,-0.000418499378211157,-0.000411316645995032,0.00276467231736532,0.00181419296146323,1.09300152117726,0.498365995602512,0
1,0.998470734912955,0.998132279234487,0.997982024909095,0.997732520207138,0.997578487443387,0.997365910118828,0.997356727409433,0.997352249548796,0.997058050918685,0.997139298260736,0.997008785386981,0.996967859733346,0.9969130697945,0.99682707252136,0.996808604254614,0.99679444537621,0.996787705211666,0.996779452994111,0.996776890566603,0.996805742395878,0.996654529874136,0.996727247446751,0.996716771931805,0.996713911582454,0.99673369599144,0.996751369702795,0.996696756534125,0.996671929827234,0.996671172327039,0.996665866938056,0.996663447796623,0.996748950768876,0.996795586598816,0.996818956196205,0.99681622287307,0.996823865227545,0.996836929374388,0.996870105722016,0.996892936894336,0.996963869107253,0.996958235736504,0.997010386375576,0,-0.000235986842212892,-0.000288312633735481,-0.000311553158626122,-0.000350159901646175,-0.000374003416134424,-0.000406921030862614,-0.00040834404773521,-0.000409037975886806,-0.00045461639699258,-0.000442026262642948,-0.000462251559143836,-0.000468594721476958,-0.000477087408486583,-0.000490419056062951,-0.000493282364047014,-0.000495477599557074,-0.000496522629351591,-0.000497802192860386,-0.000498199518839072,-0.000493726106382561,-0.00051717277696579,-0.000505896723503644,-0.000507521094381667,-0.000507964633519733,-0.000504896932298914,-0.000502156588389091,-0.000510624779515021,-0.000514474670123498,-0.000514592139585349,-0.000515414872555092,-0.000515790023567699,-0.000502531675045071,-0.000495300949182132,-0.000491677863264437,-0.000492101671254543,-0.000490916711588485,-0.000488891310586422,-0.000483747993861577,-0.000480208666811141,-0.000469213485043551,-0.000470086825049304,-0.000462003562985298,0.00348853981298447,0.00228919873604827,1.22670722947112,0.559407997513347,0
1,0.998366611952016,0.998005205641942,0.997844805683611,0.997578400758122,0.997413965278724,0.997186984758,0.997177078418812,0.997172341843308,0.996858480670186,0.996945189955664,0.996805705675338,0.996761838790418,0.996703206877686,0.996611361049694,0.996591560049917,0.996576412428785,0.996569165184139,0.99656016827828,0.996557374614469,0.996588439940821,0.996425242162963,0.996504522635644,0.996493469357351,0.996490417150325,0.996511936593862,0.996531151211922,0.996471924154065,0.996445242629414,0.996444526142719,0.996438632566366,0.996435995097854,0.996528513988269,0.996579258534667,0.996604698769142,0.996601910037276,0.996609707314082,0.996623590108981,0.996658689530548,0.996682869656264,0.996758262452946,0.996752120803362,0.99680784329902,0,-0.000252027396228421,-0.000307902456096518,-0.000332713510118498,-0.000373938448406309,-0.000399394887812121,-0.000434547330517895,-0.000436082761449693,-0.000436816914529477,-0.000485449289525593,-0.000472010411154766,-0.000493629853563625,-0.000500430176628188,-0.000509520162108839,-0.000523761376057059,-0.000526831957118224,-0.000529180988756429,-0.000530304878851731,-0.000531700217153503,-0.000532133493576862,-0.000527315847527392,-0.000552626483472833,-0.000540329998130362,-0.000542044338342336,-0.00054251773272955,-0.000539180272487715,-0.000536200363835558,-0.000545385985375949,-0.000549524434967907,-0.000549635569529258,-0.000550549723444473,-0.000550958825031022,-0.000536609389466568,-0.000528739947110102,-0.00052479502875526,-0.000525227520946638,-0.00052401828052904,-0.000521865519467746,-0.000516422966303008,-0.000512673772460952,-0.000500984865475005,-0.00050193720019544,-0.000493298641873049,0.00397859395679667,0.00261077492172213,1.31020595806683,0.597536134292966,0
1,0.998379558425414,0.998021321672586,0.997862469013784,0.997598541302783,0.997435735463829,0.997210923947828,0.997201056696354,0.997196442513485,0.996885652687189,0.996971533414323,0.99683321957185,0.996789597415708,0.996731367239841,0.996640292727567,0.996620582285927,0.996605528099308,0.996598289281858,0.996589224358838,0.99658640957473,0.996617438588466,0.996454072443965,0.996533952299321,0.996523045119223,0.996519991997406,0.996541675518485,0.99656110074936,0.996501421105661,0.996474651450039,0.99647396174778,0.996467991416571,0.996465334009429,0.996558443590496,0.996609692519154,0.996635403015523,0.996632766477021,0.996640138222483,0.996653838604527,0.996688321393988,0.996712136909536,0.996786606524541,0.996780418439035,0.996835689498781,0,-0.000250034139872826,-0.000305419168521163,-0.000329990740056107,-0.000370831963487915,-0.000396035766350689,-0.000430851692403767,-0.00043238102835417,-0.00043309619379757,-0.000481251578159646,-0.000467941448984641,-0.000489378936080413,-0.000496141142380203,-0.000505168598879091,-0.000519289811417959,-0.000522346260287616,-0.000524680733578119,-0.000525803283973285,-0.000527209130021493,-0.000527645669318734,-0.000522833794764506,-0.000548169800690814,-0.000535780716395538,-0.000537472345484083,-0.000537945867277636,-0.000534583058564968,-0.000531570575606935,-0.000540826115731765,-0.000544978111795697,-0.000545085088654689,-0.000546011120701965,-0.000546423302855195,-0.000531982680746302,-0.000524035259920947,-0.00052004855575192,-0.000520457432347076,-0.00051931422039963,-0.000517189814537299,-0.000511843047776256,-0.000508150500458754,-0.000496605055241686,-0.00049756456311334,-0.000488996218717816,0.00391115171251144,0.00256651895543047,1.29982451621527,0.592794334957148,0
1,0.99840074643195,0.998047378960934,0.997890770921706,0.997630648254574,0.997470251873652,0.997248837561632,0.997239070869775,0.997234459277227,0.996928623458102,0.997013146382067,0.996876998792361,0.996834078699553,0.996776791421398,0.996687202548433,0.996667804366992,0.996652990172646,0.996645862260044,0.99663693418062,0.996634161888398,0.996664708125177,0.996503843128503,0.996582516959312,0.996571780336442,0.996568768683626,0.996590073659352,0.996609228926949,0.996550488601029,0.996524142246172,0.996523468383068,0.996517582764608,0.996514965478544,0.996606611881562,0.996657130170969,0.996682476962085,0.99667989918287,0.996687106637855,0.996700574270259,0.996734452457173,0.99675788559096,0.99683116866896,0.996825073979599,0.996879474264575,0,-0.000246771620522847,-0.000301403877670857,-0.000325628084508128,-0.000365879983672281,-0.000390710301540952,-0.000424999248921649,-0.000426512941463114,-0.000427227678181276,-0.000474613888377088,-0.000461514682645858,-0.000482615620568027,-0.00048926872458762,-0.00049814963049681,-0.000512039879415642,-0.000515047769000142,-0.000517344920109433,-0.000518450220736099,-0.000519834778153815,-0.000520264706888812,-0.000515527921158176,-0.00054047483877147,-0.000528273399017188,-0.000529938495264052,-0.000530405562823228,-0.00052710161874137,-0.000524131141303751,-0.000533240570705285,-0.000537326711614467,-0.000537431226537489,-0.000538344073847348,-0.000538750012744724,-0.000524537005549259,-0.000516703252642316,-0.000512773122663622,-0.000513172867940386,-0.000512055186883879,-0.000509966966551727,-0.000504714182670401,-0.000501081081780948,-0.000489720074385905,-0.000490665058261627,-0.00048223205262172,0.003803121911087,0.00249562921412316,1.28283417121156,0.585034341980361,0
1,0.998429455080808,0.998082549252817,0.997928859532991,0.997673687010956,0.997516383283745,0.997299332096569,0.997289696650166,0.997285085896803,0.996985609327007,0.997068388571734,0.996935037866596,0.996893033475193,0.996836974345362,0.996749317387282,0.996730336346469,0.996715843121644,0.996708869182464,0.996700122237777,0.996697406190469,0.996727302919951,0.996569849192486,0.99664692665454,0.996636441850132,0.996633501864584,0.996654273095612,0.996673002484237,0.996615669068659,0.996589997415163,0.996589376949583,0.996583571031795,0.996581006853059,0.996670438535582,0.996719863047061,0.996744659284503,0.996742139075403,0.996749185564823,0.996762357804695,0.996795491538923,0.996818433605991,0.996890187235724,0.996884216172211,0.996937487880909,0,-0.000242350163405657,-0.000295983376499188,-0.000319755932971536,-0.00035924111956521,-0.000383592035909583,-0.000417204158161082,-0.000418697433968137,-0.000419412004350626,-0.000465810864791233,-0.000452982521007484,-0.000473648947115276,-0.000480159757728712,-0.000488849789712278,-0.000502439714795595,-0.000505382744485826,-0.000507629987687665,-0.000508711345921771,-0.000510067727451896,-0.000510488906991762,-0.000505853126002845,-0.000530269481572402,-0.000518316393157759,-0.000519942332111693,-0.000520398255850688,-0.000517177287480353,-0.000514273033225825,-0.000523163717439734,-0.000527144956738917,-0.000527241183446214,-0.000528141609880689,-0.000528539285544985,-0.00051467063752929,-0.000507006964407543,-0.000503162428823488,-0.000503553222121654,-0.000502460570532723,-0.000500418273974078,-0.000495281219094692,-0.000491724458642162,-0.000480601183054069,-0.000481526943891329,-0.000473269337626598,0.00366209460097267,0.00240308632874608,1.25981260685739,0.574520786924722,0
1,0.998426366533117,0.99807877042849,0.99792477116625,0.99766939657935,0.997511968365903,0.997295026743707,0.997285247055062,0.9972803689358,0.996981926544683,0.99706445122054,0.996931516053115,0.996889766639647,0.9968340389388,0.996746883324696,0.996728034744061,0.996713641309851,0.996706727099337,0.99669804730259,0.996695352105672,0.996725024603695,0.996568852202855,0.996645337879608,0.996634956051913,0.996632063177332,0.996652500472896,0.996670967126818,0.996614516639483,0.996589316073458,0.996588778050509,0.996582939032922,0.996580394542401,0.996668422861029,0.996717248128085,0.996741733208368,0.996739186772214,0.996746306592262,0.99675941850708,0.996792451307144,0.996815327947669,0.996886832686646,0.996880907453984,0.996933946701216,0,-0.00024282781677366,-0.000296568197292174,-0.000320388859356673,-0.00035990565747914,-0.000384276066514864,-0.000417871498455157,-0.000419387134826153,-0.000420143144704114,-0.000466382088641741,-0.000453593114541648,-0.00047419527076307,-0.000480666592595925,-0.000489305289368507,-0.000502817544475351,-0.000505740046240757,-0.000507971823986603,-0.00050904392429454,-0.000510389896156277,-0.000510807843280249,-0.000506206817943872,-0.000530424535144372,-0.000518563201154585,-0.000520173175062652,-0.000520621794127757,-0.000517452601681922,-0.000514589079899926,-0.000523342868710314,-0.000527251054840841,-0.000527334495750204,-0.000528240056200733,-0.000528634678691757,-0.000514983632689054,-0.000507412850791118,-0.000503616541872067,-0.000504011403196895,-0.000502907377525112,-0.000500874424316052,-0.00049575299301489,-0.000492206357963207,-0.000481121609982877,-0.000482040268241695,-0.000473818655605762,0.00366788128944151,0.0024068835850839,1.26229027537556,0.575650410558183,0
1,0.998273550257216,0.997892172450796,0.997723194119591,0.997443588585945,0.9972712195276,0.997034238693585,0.997023293529938,0.997017437044218,0.996693057227286,0.996782806679446,0.9966382629726,0.996593121349393,0.996532823385806,0.996438439559419,0.996418079807678,0.99640251966115,0.996395070053017,0.996385751861518,0.996382858433934,0.996414848280225,0.996246716235128,0.996328828206394,0.99631758527498,0.996314484103171,0.996336238876189,0.996355961804335,0.996295744877362,0.996268870391147,0.996268343769222,0.996262024263112,0.996259292602622,0.996353230401384,0.996405458408555,0.996431635139786,0.996428789047736,0.996436746703114,0.996450988996192,0.996486977340562,0.996511905378986,0.996589675220903,0.996583314285181,0.996640842328028,0,-0.000266370849804601,-0.000325336639396686,-0.000351476642480929,-0.000394748388004977,-0.000421436077136247,-0.000458141983202027,-0.000459838685270443,-0.000460746560610174,-0.000511016120492083,-0.000497103882655133,-0.000519511061905003,-0.000526510136301762,-0.000535859961305384,-0.000550497177130944,-0.000553654947678516,-0.000556068368557524,-0.000557223840840295,-0.000558669260023708,-0.000559118087608503,-0.000554156204945485,-0.000580236677304999,-0.000567498778383834,-0.00056924284188337,-0.000569723915949132,-0.000566349369236908,-0.000563290093123785,-0.000572630871129184,-0.000576799985895998,-0.00057688168491013,-0.000577862078393618,-0.000578285865338016,-0.0005637138001657,-0.000555612895236206,-0.000551553075381097,-0.000551994539965139,-0.000550760213027156,-0.00054855132833165,-0.00054296999013648,-0.000539104176978187,-0.000527044726835901,-0.000528031231275145,-0.000519111302073018,0.00439745867121566,0.00288563621790683,1.384836504492,0.631610938312065,0
