,dv,dph,dpg,dqg,dpl,dql
PM,0.0,0.0,0.0,0.0,0.0,0.0
REBF,0.000955358768978847,0.00013707581831649392,4.84765687639543e-05,2.087428019807354e-05,21.334210517696054,2.087427979069566e-05
Meta,0.001043912918981096,0.00044742913768194896,0.00013887552841251386,5.980057319935902e-05,15.77735637544566,5.980049569016607e-05
