,$P_{loss}$,$t[s]$,Inf1,Inf2,$\Pi |x|$
PM,9.305576842878054,21609.39,7.182804113487201e-08,5.803281422113122e-08,8.382112041231514e-10
REBF,11.167352443929328,21602.53600001335,1.0919635313921175e-05,1.1133147971291446e-05,2.9327907375932677e-05
Meta,12.843964480329468,230.0859611,1.8757626796867768e-07,9.050515698085813e-08,5.0169576306474605e-11
