,$P_{loss}$,$t[s]$,Inf1,Inf2,$\Pi |x|$
PM,9.132874005787016,21608.359,9.969277711427333e-07,9.830545341006506e-07,1.9340627374113958e-07
REBF,10.703030098855429,21603.40899991989,0.00018972180180217536,0.2014900501226986,8.838933775850611
Meta,12.889531607384448,169.3116034,1.6701441494201915e-07,5.910297302167432e-08,2.1542055595964394e-11
