,CB,SOC0,ZB,PB,SOC
0,11.944625,0.7611851212779863,106,1.666621327114098,0.6216561439797204
1,0.0,0.0,105,1.997925064387938,0.4543905291592658
2,0.0,0.0,105,1.995683766667157,0.2873125550306193
3,0.0,0.0,107,3.431840881265252,0.0
4,0.0,0.0,1,-11.944625,0.9999999898041831
5,0.0,0.0,99,4.200701741689969,0.6483186519876534
6,0.0,0.0,103,2.694608979503354,0.4227268939727341
7,0.0,0.0,106,2.065638506741797,0.2497923325191899
8,0.0,0.0,111,1.615391504702198,0.1145522987331742
9,0.0,0.0,71,1.368284383123672,0.0
10,0.0,0.0,1,-6.676810499006096,0.5589803207799021
11,0.0,0.0,56,0.6792071856385041,0.5021173235027252
12,0.0,0.0,55,0.7030568221393735,0.4432576426743639
13,0.0,0.0,1,-6.650078865565004,1.0
14,0.0,0.0,71,5.305303947176827e-10,1.0
15,0.0,0.0,71,0.4973135537602415,0.9583650863819821
16,0.0,0.0,121,0.652752628301113,0.9037168557528212
17,0.0,0.0,107,2.75857388293039,0.6727699775237551
18,0.0,0.0,103,2.028841234530904,0.5029160713309008
19,0.0,0.0,102,2.058199273629219,0.3306043199729641
20,0.0,0.0,103,2.015280462607693,0.1618857170472873
21,0.0,0.0,103,1.933664082893966,9.997221628677375e-09
22,0.0,0.0,1,-11.944625,1.0
23,0.0,0.0,109,2.85255431845311,0.7611851212779863
