,dv,dph,dpg,dqg,dpl,dql
PM,0.0,0.0,0.0,0.0,0.0,0.0
REBF,0.0002967188959009046,0.00012635646684479518,1.4885910735847892e-05,6.4099553264887376e-06,10.994649954046285,6.407728660574345e-06
Meta,0.0007529127200459869,0.0003224221198043151,0.00012868538383407083,5.541264001638282e-05,14.754136180141913,5.5412443268976426e-05
