,dv,dph,dpg,dqg,dpl,dql
PM,0.05918272586951398,0.0027640467177727857,0.03233441995188464,0.006350810603758212,7.596978225724653,3.6230873501930914
RM,0.05918263438206584,0.0027640595872082977,0.032334424829615765,0.0063508114932204285,7.596978297321353,3.623087371256886
RRM,0.05919247486012625,0.0027626416060192536,0.032334932928339596,0.0063509212402298116,7.596985834104435,3.623090031943379
PBIM,0.05918270239490562,0.0027640499726972315,0.03233442020585255,0.006350810648785295,7.596978229059696,3.623087350952509
RBIM,0.05918263470368677,0.002764059544075242,0.03233442483462077,0.006350811476666263,7.596978297143769,3.623087370994373
RRBIM,0.059182754318455835,0.0027640409354086687,0.03233443438522083,0.006350813254288875,7.59697844008671,3.6230874140681815
BF,0.05943597757132717,0.37256731611055893,0.03234422821686219,0.006353011738665546,7.597115527877884,3.6231177415980307
RERCM,0.056646178805312496,0.37623558999569845,0.01743115316272177,0.018511585701778743,5.939966920308819,2.407253475022986
RERRM,0.20549864069368873,0.004068177363265064,0.22666108114327907,0.08345916912613766,18.750789359418953,6.113276411515965
RERCBIM,0.0591837479650733,0.0027641263841238204,12.20245316366847,19.97340151029572,7.593675274488456,3.613913255952327
RERRBIM,0.05861941261181358,0.002774792030904871,0.018375433802057747,0.007998756060828671,6.5159674648110855,2.45517195419381
REBF,0.0594361880715285,0.3725675176406541,0.03234434383088088,0.006353036996277364,7.5971210463821075,3.6231399711325487
Meta-GA,0.0,0.0,0.0,0.0,0.0,0.0
Meta-GWO,0.001554417699710844,0.00038118785896630445,2.4263516480180118e-05,5.781521857121666e-06,2.42635110297061e-05,5.781520980212574e-06
Meta-PSO,0.0026335377597563655,0.0004042445565986022,2.9724075521475597e-05,7.719722084772362e-06,2.972406932828853e-05,7.719721040228233e-06
Meta-WOA,0.005332279543713886,0.0008064884149193407,8.386344313503097e-05,1.1977146403850557e-05,8.386341453155044e-05,1.1977142362005953e-05
