,$P_{loss}$,$t[s]$,Inf1,Inf2,$\Pi |x|$
PM,3.810809503703652,21600.172,1.1136383091733815e-09,1.2700602656255538e-09,1.1642411369289473e-13
REBF,3.499426860998243,21602.73900008202,9.43897706350385e-07,5.299707941200729e-06,3.78166111036234e-07
Meta,5.743839550881923,172.2129861,4.414469264310897e-08,4.417098104871847e-08,1.928784643352366e-12
