,dv,dph,dpg,dqg,dpl,dql
PM,0.22220371557888943,1.1477010402647512,0.1385447203711504,0.028211425918400233,121.09717179499592,0.028211430825768404
REBF,0.0,0.0,0.0,0.0,0.0,0.0
Meta,0.46199495233459187,0.8370533562390398,0.5516068303603648,0.11074252346988527,124.58384384687541,0.11074248531415767
