,$P_{loss}$,$t[s]$,Inf1,Inf2,$\Pi |x|$
PM,3.7793847541964425,21600.422,1.7968352970321524e-07,1.7967980212897638e-07,2.6356690309305615e-09
REBF,3.9406853656760563,100.4769999980927,1.2337715847229869e-08,1.8306926719661998e-06,8.943111130103372e-12
Meta,6.097210102369864,146.1196918,2.7588761188773736e-09,2.741479207275105e-09,6.7384042915727575e-15
