,dv,dph,dpg,dqg,dpl,dql
PM,0.09876808529884613,0.9611525286616794,0.03867718888508609,0.007231434346709274,78.91191141966713,0.007231425831126273
REBF,0.0,0.0,0.0,0.0,0.0,0.0
Meta,0.43034808190150853,0.7283617569654783,0.41359069776278606,0.07846581790846628,182.1918827177927,0.07846582663066265
