,dv,dph,dpg,dqg,dpl,dql
PM,0.0,0.0,0.0,0.0,0.0,0.0
REBF,0.2156159742907364,0.1762254829234375,0.3216084233729354,0.1644214349828252,887.6494505488461,0.16442156745003744
Meta,0.4442014583694802,0.22191531606622278,1.4610967208724381,0.8265003136986844,964.861246255105,0.8265003031220057
