,CB,SOC0,ZB,PB,SOC
0,11.944625,0.0,85,1.826327722558317e-09,0.0
1,0.0,0.0,1,-10.48829533446571,0.7382713158942482
2,0.0,0.0,68,2.195872004304296,0.544546764321999
3,0.0,0.0,68,1.99587728719147,0.3694161226931852
4,0.0,0.0,68,1.887537558093387,0.2042659822728869
5,0.0,0.0,1,-9.474793766451679,0.8805977785872612
6,0.0,0.0,8,3.928333702188867,0.5143849872811807
7,0.0,0.0,15,4.088178196530976,0.1309452447819799
8,0.0,0.0,1,-9.923831303706608,0.8349147376106616
9,0.0,0.0,32,3.525435939041913,0.5109723592307948
10,0.0,0.0,62,3.510992929632947,0.1885170400985325
11,0.0,0.0,1,-10.35109792233245,0.9184953840292678
12,0.0,0.0,62,4.241434466448122,0.5182683282926752
13,0.0,0.0,62,4.558766891045121,0.08234968610379163
14,0.0,0.0,1,-10.45019998928748,0.8183211429221842
15,0.0,0.0,15,6.443745909349271,0.1232017466856798
16,0.0,0.0,1,-8.727248020084433,0.7528103505778527
17,0.0,0.0,68,4.498870573286612,0.323731545255426
18,0.0,0.0,1,-9.473770671993242,1.0
19,0.0,0.0,119,2.013639168391729,0.823227031067791
20,0.0,0.0,93,2.847734104265372,0.5672219140421948
21,0.0,0.0,93,2.863124744347002,0.3097125987704324
22,0.0,0.0,93,2.352034635584984,0.1013094131970863
23,0.0,0.0,119,1.178636115584894,0.0
