,$P_{loss}$,$t[s]$,Inf1,Inf2,$\Pi |x|$
PM,2.2384642269017974,21600.5,5.416373534579411e-10,5.399882602695472e-10,1.4141871537192456e-14
REBF,2.1970898297781387,21604.78399991989,8.876678061868482e-07,4.22577571212307e-06,1.7805519705401533e-07
Meta,3.158239710421126,110.7307621,4.655680782691615e-08,4.653515432500796e-08,7.576658842679529e-13
