,dv,dph,dpg,dqg,dpl,dql
PM,0.0,0.0,0.0,0.0,0.0,0.0
REBF,0.09906162695759113,0.20635812747074672,0.07045938639728411,0.052691300597291005,224.6698531082766,0.05268634666345648
Meta,0.32996822315910634,0.17236564435819451,0.5513428526246786,0.3090930089769963,495.00381883941037,0.30909347951143495
