,$P_{loss}$,$t[s]$,Inf1,Inf2,$\Pi |x|$
PM,5.660524573267423,21630.437,5.735276122269003e-06,5.731687890474979e-06,4.024934700696285e-06
REBF,6.45731841569853,21604.95399999619,0.0001954083031899741,0.24933757164784792,6.79729764274321
Meta,7.244116092172636,176.9203257,1.713393681733648e-07,5.7241704290199095e-08,1.256992969520041e-11
