,dv,dph,dpg,dqg,dpl,dql
PM,0.10309342107062035,0.49781255052882983,0.03024856748753401,0.01270047005387036,125.24772701980748,0.012700450343716613
REBF,0.0,0.0,0.0,0.0,0.0,0.0
Meta,0.20902676494787878,0.3847043925556429,0.10635005013597358,0.04514433038645381,83.23140692931298,0.04514454661157775
