,$P_{loss}$,$t[s]$,Inf1,Inf2,$\Pi |x|$
PM,0.07824295724140029,581.735,5.375395779693547e-10,7.301198191847184e-10,1.7863848789463515e-17
REBF,0.05933241263140124,21601.21899986267,7.99114222930486e-06,0.024741610367914793,0.0002534002809951985
Meta,0.09040192267497882,286.2002298,2.932641775092131e-07,2.895436778956591e-07,2.196952912465002e-12
