,$P_{loss}$,$t[s]$,Inf1,Inf2,$\Pi |x|$
PM,2.7722231477245174,21600.422,1.6775852408612568e-11,1.3541871617117618e-11,1.360359551256553e-17
REBF,2.7931078520443657,21605.4319999218,2.1300269864316795e-07,3.4040804781400313e-06,4.37557955999491e-08
Meta,4.3129250866074145,123.3229641,2.798726915238109e-08,2.7969306758655887e-08,4.1634954642713065e-13
