,$P_{loss}$,$t[s]$,Inf1,Inf2,$\Pi |x|$
PM,0.041341466885000955,9868.5,7.675431189062276e-10,5.971540213459461e-10,1.8699335407050955e-16
REBF,0.049400191923637246,21600.20399999619,2.4986294861698705e-08,0.038094706964281834,1.0156708469018171e-06
Meta,0.06200404739128239,179.4473007,3.004553559898468e-07,2.9723365741389487e-07,9.936533594016426e-13
