,$P_{loss}$,$t[s]$,Inf1,Inf2,$\Pi |x|$
PM,3.2529947371555608,5989.187,3.417290714204796e-08,3.4173264832054046e-08,2.2752002806288907e-11
REBF,3.2387525843949674,21603.42600011826,5.518080065363556e-07,7.18645100999081e-06,2.774615890221908e-07
Meta,4.913056651653647,161.0334254,1.184147207459324e-08,1.1826646884906256e-08,1.1079881820176116e-13
