,$P_{loss}$,$t[s]$,Inf1,Inf2,$\Pi |x|$
PM,0.04107573634075834,12359.297,7.030843344590226e-09,6.910128857708382e-09,2.4664521457467932e-14
REBF,0.028913677697128166,21602.29600000381,1.2894927061898875e-09,0.10186095463291628,8.204079878336244e-08
Meta,0.057861576487563404,114.206156,2.568564931885661e-07,2.537476524525219e-07,4.306975073338359e-13
