,dv,dph,dpg,dqg,dpl,dql
PM,0.0,0.0,0.0,0.0,0.0,0.0
REBF,0.000479656275941419,8.670116688607146e-05,2.3166675180473134e-05,9.97569908675965e-06,23.459778248989007,9.975699519726417e-06
Meta,0.0011227050550125853,0.0004815187837981301,0.00012102329787122031,5.2113303580760533e-05,18.18847507514091,5.2113274756864566e-05
