,$P_{loss}$,$t[s]$,Inf1,Inf2,$\Pi |x|$
PM,0.027239845838948895,18781.703,8.655350367109101e-09,8.719196877211528e-09,3.861008438642375e-14
REBF,0.02251531592651436,21602.20399999619,1.823046956142104e-09,0.06960356592952255,6.171709177003938e-08
Meta,0.04781321452749843,121.1977684,1.1666136221625689e-07,1.136979093097852e-07,7.686384190769632e-14
