,$P_{loss}$,$t[s]$,Inf1,Inf2,$\Pi |x|$
PM,32911.42995491455,3761.485,50054.94749221523,50054.94749221523,3.101702261786518e+17
REBF,3.3301051967640602,21603.51499986649,6.939534625321e-05,6.820649709655957e-05,0.00034051673820617546
Meta,4.509757695246467,198.5244145,8.649069641909757e-09,8.627781966294434e-09,6.68091102040438e-14
