,$P_{loss}$,$t[s]$,Inf1,Inf2,$\Pi |x|$
PM,1138051.597633138,3500.515,3869532.9139913125,3869532.9139913125,5.965007388754925e+22
REBF,4.874828126166809,21601.59700012207,1.642068063706739e-07,3.6184105509321635e-06,6.256827238916613e-08
Meta,5.828749683963432,270.9155577,4.5551963103970285e-08,4.5706481602755584e-08,3.2877155827681762e-12
