,$P_{loss}$,$t[s]$,Inf1,Inf2,$\Pi |x|$
PM,8.630355049555362,21601.907,4.1551736905187176e-07,4.1291515865246205e-07,3.198679772231336e-08
REBF,9.051908006566933,21603.76399993896,1.3439354387056687e-05,0.13867135937498304,0.3644472982806002
Meta,12.358616569621178,205.8529997,1.982352450017287e-07,9.467219370577594e-08,4.774527187392257e-11
