,$P_{loss}$,$t[s]$,Inf1,Inf2,$\Pi |x|$
PM,3.228275275373946,21601.125,1.3373191443122323e-11,1.6372728693647698e-11,1.5268734981861573e-17
REBF,4.259877154753468,21604.08599996567,5.4506702834335174e-06,6.724026654662471e-06,3.372968698375497e-06
Meta,4.756120763714767,277.5214541,5.071172749955555e-09,5.055984591065266e-09,3.384258921747781e-14
