,$P_{loss}$,$t[s]$,Inf1,Inf2,$\Pi |x|$
PM,2.418182959400525,4633.141000000001,9.001275025602769e-10,1.1128845970244256e-09,1.1223255158131765e-14
REBF,3.639351914021634,21604.38199996948,3.4102820714227214e-07,3.227420258935035e-06,8.653897020886986e-08
Meta,3.620968467552551,265.708342,1.0258018963760543e-07,1.0351006070222831e-07,1.021588494696958e-11
